complaint_id,product_tag
31552,Export Failure
31553,App Crash
31553,Login Issue
31554,Notification Failure
31555,Login Issue
31556,Notification Failure
31557,Slow Performance
31557,Freeze Issue
31558,Biling Error
31559,Integration Error
31560,Slow Performance
31560,Freeze Issue
31561,Freeze Issue
31561,Slow Performance
31562,Biling Error
36571,Sync Failure
36571,Integration Error
31564,App Crash
31564,Login Issue
31565,Slow Performance
31565,Freeze Issue
31566,Billing Error
31567,Delayed Notifications
31568,Integration Error
31568,Sync Failure
31569,Export Failure
31570,Integration Error
31570,Sync Failure
31571,Biling Error
31571,Billing Error
31572,Slow Performance
31572,Freeze Issue
31573,App Crash
31573,Login Issue
31574,Billing Error
31574,Double Billing
31575,Data Export Error
12857,Feature Access
31577,Double Billing
31577,Billing Error
31578,Login Issue
31579,Biling Error
31579,Double Billing
31580,Delayed Notifications
31581,Biling Error
31582,Double Billing
31582,Feature Access
34452,Slow Performance
31584,Slow Performance
31584,Freeze Issue
31585,Freeze Issue
31586,Login Issue
31587,Integration Error
31588,Double Billing
31589,Sync Failure
31590,Login Issue
31590,App Crash
31591,Sync Failure
31591,Integration Error
31592,Login Issue
31592,App Crash
31593,Integration Error
31593,Sync Failure
31594,Sync Failure
31595,Integration Error
31595,Sync Failure
31596,Slow Performance
31596,Freeze Issue
31597,Slow Performance
31598,Freeze Issue
741,Slow Performance
741,Freeze Issue
31600,Freeze Issue
31600,Slow Performance
31601,Sync Failure
31602,Integration Error
31603,Freeze Issue
31604,Sync Failure
31604,Integration Error
31605,Data Export Error
31605,Export Failure
31606,Login Issue
31607,Biling Error
31607,Double Billing
31608,Feature Access
31609,Sync Failure
31610,Biling Error
31611,App Crash
31611,Login Issue
31612,Export Failure
31613,Sync Failure
31614,App Crash
31614,Login Issue
31615,Slow Performance
31615,Freeze Issue
31616,Billing Error
31616,Double Billing
31617,Delayed Notifications
31617,Notification Failure
31618,Slow Performance
31619,App Crash
31619,Login Issue
31620,Sync Failure
31621,Freeze Issue
31621,Slow Performance
31622,Login Issue
31623,Biling Error
31623,Billing Error
31624,Slow Performance
31625,Data Export Error
31626,Freeze Issue
31627,Integration Error
31627,Sync Failure
31628,Sync Failure
31629,Feature Access
31630,Biling Error
31630,Billing Error
31631,Double Billing
31631,Biling Error
31632,Double Billing
31633,Login Issue
31633,App Crash
31634,App Crash
31635,App Crash
31636,App Crash
31636,Login Issue
31637,Integration Error
31638,Slow Performance
31639,Delayed Notifications
31640,App Crash
31641,Slow Performance
31641,Freeze Issue
31642,Integration Error
31642,Sync Failure
31643,Notification Failure
31643,Delayed Notifications
31644,Export Failure
31645,Data Export Error
31645,Export Failure
31646,Billing Error
31647,Freeze Issue
31647,Slow Performance
31648,Integration Error
31648,Sync Failure
31649,Sync Failure
31650,Data Export Error
31651,Export Failure
31652,App Crash
31653,Slow Performance
31653,Freeze Issue
31654,Freeze Issue
31655,Freeze Issue
31655,Slow Performance
31656,Freeze Issue
31656,Slow Performance
31657,App Crash
31658,Notification Failure
31659,Slow Performance
31660,Billing Error
31661,Freeze Issue
31661,Slow Performance
31662,Export Failure
31662,Data Export Error
31663,Billing Error
31664,Slow Performance
31664,Freeze Issue
31665,Integration Error
31665,Sync Failure
31666,Integration Error
31666,Sync Failure
31667,Slow Performance
31668,Freeze Issue
31669,Biling Error
31669,Double Billing
31670,Slow Performance
31670,Freeze Issue
31671,Sync Failure
31671,Integration Error
31672,Slow Performance
31672,Freeze Issue
31673,Biling Error
31674,App Crash
31675,Freeze Issue
31675,Slow Performance
31676,Delayed Notifications
31676,Notification Failure
31677,App Crash
31677,Login Issue
31678,Export Failure
31678,Data Export Error
31679,Sync Failure
31679,Integration Error
31680,Sync Failure
31680,Integration Error
31681,Integration Error
31681,Sync Failure
31682,Feature Access
31683,Sync Failure
31683,Integration Error
31684,Freeze Issue
31685,Integration Error
31686,Integration Error
31686,Sync Failure
31687,Slow Performance
31688,Slow Performance
31688,Freeze Issue
31689,App Crash
31690,Slow Performance
31691,App Crash
31691,Login Issue
31692,Feature Access
31692,Billing Error
31693,App Crash
31694,Export Failure
31695,Sync Failure
31696,Biling Error
31697,Double Billing
31698,Sync Failure
31698,Integration Error
31699,Data Export Error
31700,Biling Error
31700,Double Billing
31701,Export Failure
31702,Integration Error
31702,Sync Failure
31703,Data Export Error
31703,Export Failure
31704,App Crash
31704,Login Issue
31705,Integration Error
31705,Sync Failure
31706,App Crash
31707,Login Issue
31708,Data Export Error
31708,Export Failure
31709,Double Billing
31710,App Crash
31711,App Crash
31711,Login Issue
31712,Double Billing
31713,Data Export Error
31713,Export Failure
31714,Feature Access
31715,Freeze Issue
31716,Data Export Error
31716,Export Failure
31717,Slow Performance
31717,Freeze Issue
31718,Login Issue
31718,App Crash
31719,Billing Error
31720,Billing Error
31720,Biling Error
31721,Delayed Notifications
31721,Notification Failure
31722,Notification Failure
31723,Data Export Error
31724,Login Issue
31724,App Crash
31725,Notification Failure
31725,Delayed Notifications
31726,Double Billing
31726,Feature Access
31727,Integration Error
31727,Sync Failure
31728,Slow Performance
31729,Freeze Issue
31729,Slow Performance
31730,Slow Performance
31730,Freeze Issue
31731,Integration Error
31731,Sync Failure
31732,Delayed Notifications
31732,Notification Failure
31733,Freeze Issue
31734,Slow Performance
31734,Freeze Issue
31735,Login Issue
31735,App Crash
31736,Login Issue
31736,App Crash
31737,Double Billing
31737,Feature Access
31738,Double Billing
31738,Billing Error
31739,Slow Performance
31739,Freeze Issue
31740,Feature Access
31741,Integration Error
31742,App Crash
31742,Login Issue
31743,Biling Error
31743,Double Billing
31744,Login Issue
31745,Sync Failure
31745,Integration Error
31746,Notification Failure
31746,Delayed Notifications
31747,Data Export Error
31748,Feature Access
31749,Freeze Issue
31750,App Crash
31750,Login Issue
31751,Slow Performance
31752,Slow Performance
31752,Freeze Issue
31753,Biling Error
31754,Billing Error
31754,Feature Access
31755,Freeze Issue
31756,Delayed Notifications
31757,Delayed Notifications
31758,Double Billing
31759,Login Issue
31760,Billing Error
31760,Double Billing
31761,Notification Failure
31761,Delayed Notifications
31762,Freeze Issue
31762,Slow Performance
31763,Freeze Issue
31763,Slow Performance
31764,Freeze Issue
31764,Slow Performance
31765,Sync Failure
31766,Freeze Issue
31767,Integration Error
34508,Notification Failure
34508,Delayed Notifications
31769,Biling Error
31770,Slow Performance
31771,Notification Failure
31772,Login Issue
31773,Freeze Issue
31773,Slow Performance
31774,Biling Error
31774,Feature Access
31775,Integration Error
31776,Slow Performance
31777,Billing Error
31777,Biling Error
31778,Double Billing
31778,Billing Error
31779,Double Billing
31780,Notification Failure
31781,Double Billing
31782,Freeze Issue
31783,Freeze Issue
31783,Slow Performance
31784,Login Issue
31784,App Crash
31785,Sync Failure
31786,Integration Error
31786,Sync Failure
31787,Data Export Error
31787,Export Failure
31788,Billing Error
31788,Double Billing
31789,Slow Performance
31790,Sync Failure
31791,App Crash
31791,Login Issue
31792,Sync Failure
31793,Double Billing
31793,Feature Access
31794,Login Issue
31794,App Crash
31795,Notification Failure
31795,Delayed Notifications
31796,Double Billing
31797,Sync Failure
31797,Integration Error
31798,Feature Access
31798,Biling Error
31799,Billing Error
31799,Biling Error
31800,Sync Failure
31800,Integration Error
31801,Slow Performance
31802,Integration Error
31803,Login Issue
31803,App Crash
31804,Delayed Notifications
31804,Notification Failure
31805,Billing Error
31805,Feature Access
31806,App Crash
31807,Feature Access
31808,Sync Failure
31808,Integration Error
31809,Sync Failure
31809,Integration Error
31810,Sync Failure
31811,Biling Error
31811,Double Billing
31812,Slow Performance
31812,Freeze Issue
31813,Billing Error
31813,Double Billing
31814,Slow Performance
31814,Freeze Issue
31815,Sync Failure
31815,Integration Error
31816,Freeze Issue
31816,Slow Performance
31817,Biling Error
31818,Integration Error
31819,Double Billing
31820,Integration Error
31820,Sync Failure
31821,Feature Access
31822,Integration Error
31823,Double Billing
31824,Delayed Notifications
31824,Notification Failure
31825,Feature Access
31826,Data Export Error
31827,Double Billing
31828,Slow Performance
31828,Freeze Issue
31829,App Crash
31829,Login Issue
31830,Integration Error
31831,Double Billing
31832,App Crash
31832,Login Issue
31833,Biling Error
31833,Double Billing
31834,Slow Performance
31834,Freeze Issue
31835,Double Billing
31835,Biling Error
31836,Double Billing
31837,Sync Failure
31838,Integration Error
31839,Double Billing
31839,Feature Access
31840,Billing Error
31840,Double Billing
31841,App Crash
31841,Login Issue
31842,Billing Error
31843,Billing Error
31844,Freeze Issue
31845,Freeze Issue
31846,Biling Error
31847,Data Export Error
31847,Export Failure
31848,Freeze Issue
31849,Sync Failure
31849,Integration Error
31850,Slow Performance
31850,Freeze Issue
31851,Biling Error
31852,Slow Performance
31853,App Crash
31854,Login Issue
31855,App Crash
31855,Login Issue
31856,Login Issue
31857,Double Billing
31857,Biling Error
31858,Integration Error
31858,Sync Failure
31859,Biling Error
31859,Feature Access
31860,Login Issue
31861,Double Billing
31862,Slow Performance
31863,Slow Performance
31863,Freeze Issue
31864,Sync Failure
31864,Integration Error
31865,App Crash
31865,Login Issue
31866,Slow Performance
31866,Freeze Issue
31867,App Crash
31867,Login Issue
31868,Billing Error
31868,Biling Error
31869,Integration Error
31870,Data Export Error
31870,Export Failure
31871,Integration Error
31871,Sync Failure
31872,Feature Access
31873,Delayed Notifications
31873,Notification Failure
31874,Freeze Issue
31874,Slow Performance
31875,Feature Access
31876,Double Billing
31876,Feature Access
31877,Login Issue
31877,App Crash
31878,Freeze Issue
31878,Slow Performance
31879,Billing Error
31879,Feature Access
31880,Login Issue
31881,Billing Error
31881,Double Billing
31882,Sync Failure
31882,Integration Error
31883,Login Issue
31883,App Crash
31884,Notification Failure
31884,Delayed Notifications
31885,Double Billing
31886,Feature Access
31886,Double Billing
31887,Notification Failure
31888,Login Issue
31889,Login Issue
31889,App Crash
31890,Double Billing
31891,Feature Access
31891,Billing Error
31892,Feature Access
31892,Billing Error
31893,Data Export Error
31894,Double Billing
31894,Biling Error
31895,Integration Error
31896,Delayed Notifications
31896,Notification Failure
31897,Freeze Issue
31897,Slow Performance
31898,Delayed Notifications
31899,App Crash
31900,Biling Error
31901,Biling Error
31901,Billing Error
31902,Data Export Error
31903,App Crash
31904,Feature Access
31904,Double Billing
31905,App Crash
31905,Login Issue
31906,App Crash
31907,App Crash
31907,Login Issue
31908,Slow Performance
31909,Integration Error
31909,Sync Failure
31910,Biling Error
31911,Data Export Error
31912,Feature Access
31913,Double Billing
31913,Feature Access
31914,Slow Performance
31914,Freeze Issue
31915,App Crash
31915,Login Issue
31916,Integration Error
31916,Sync Failure
31917,App Crash
31918,Integration Error
31919,Integration Error
31919,Sync Failure
31920,Feature Access
31920,Double Billing
31921,Biling Error
31922,App Crash
31922,Login Issue
31923,Billing Error
31923,Biling Error
31924,Sync Failure
31924,Integration Error
31925,Login Issue
31925,App Crash
31926,Freeze Issue
31927,Notification Failure
31927,Delayed Notifications
31928,Slow Performance
31929,Sync Failure
31930,Delayed Notifications
31930,Notification Failure
31931,Freeze Issue
31932,Export Failure
31933,App Crash
31934,Billing Error
31935,Double Billing
31935,Biling Error
31936,Delayed Notifications
31937,Sync Failure
31938,Feature Access
31939,Feature Access
31939,Billing Error
31940,Billing Error
31941,Feature Access
31941,Billing Error
31942,Feature Access
31942,Biling Error
31943,App Crash
31943,Login Issue
31944,Feature Access
31944,Double Billing
31945,Login Issue
31946,Login Issue
31946,App Crash
31947,Freeze Issue
31948,App Crash
31949,Feature Access
31949,Double Billing
31950,Integration Error
31950,Sync Failure
31951,Biling Error
31952,Export Failure
31952,Data Export Error
31953,Slow Performance
31953,Freeze Issue
31954,Feature Access
31955,Notification Failure
31956,Data Export Error
31957,Billing Error
31957,Double Billing
31958,Slow Performance
31959,App Crash
31959,Login Issue
31960,Freeze Issue
31960,Slow Performance
31961,Sync Failure
31961,Integration Error
31962,Sync Failure
31963,Feature Access
31964,Double Billing
31965,Integration Error
31965,Sync Failure
31966,Data Export Error
31967,Integration Error
31967,Sync Failure
31968,Billing Error
31968,Feature Access
31969,Sync Failure
31969,Integration Error
31970,App Crash
31970,Login Issue
31971,Login Issue
31971,App Crash
31972,Double Billing
31972,Billing Error
31973,Feature Access
31974,Integration Error
31974,Sync Failure
31975,Slow Performance
31975,Freeze Issue
31976,Sync Failure
31977,Feature Access
31977,Biling Error
31978,Sync Failure
31978,Integration Error
31979,Freeze Issue
31980,Login Issue
31981,Slow Performance
31981,Freeze Issue
31982,Delayed Notifications
31982,Notification Failure
31983,Billing Error
31984,App Crash
31984,Login Issue
31985,Login Issue
31986,Sync Failure
31987,Freeze Issue
31988,Freeze Issue
31989,Slow Performance
31989,Freeze Issue
31990,Slow Performance
31990,Freeze Issue
31991,Freeze Issue
31992,Slow Performance
31992,Freeze Issue
31993,Billing Error
31994,Slow Performance
31995,Freeze Issue
31996,App Crash
31996,Login Issue
31997,App Crash
31998,Billing Error
31999,Integration Error
31999,Sync Failure
32000,Delayed Notifications
